TITLE,NEIGHBORHOOD,SQUARE_METERS,NUM_OF_ROOMS,ADDRESS,DISTRICT,RENT_PRICE,RENT_PRICE_BY_SQ_METER,RENT_BY_ROOM,ENERGY_CERTIFICATE,uuid,uuid2,uuid3,uuid4
Piso en venta en Leñeros,BELLAS VISTAS,53,1,Leñeros,VILLAVERDE,850,16,850,,88ef734a-5576-431d-9457-40b6b6c80837,39e595f2-11c8-436d-ab67-9aa96e63e2df,f95996c3-db50-4bd0-b7ad-51861cdf80ea,4ed99156-05c1-4ce3-a8b3-007145bc80c2
Piso en venta en calle Dolores Bejarano,VALDEACEDERAS,54,2,Calle Dolores Bejarano,VILLAVERDE,1009,18,504,,00b1869c-05f1-418e-b281-dd729a96c2c7,e3fbd025-0a13-44de-a0e5-4f6cd5c5b8e6,2d6a0220-696b-49b8-b13c-25b2f8084db0,edaaa03e-e47d-4832-a3f5-deb62b570c08
Piso en venta en calle de Cuevas,VALDEACEDERAS,58,2,Calle de Cuevas,VILLAVERDE,1064,18,532,,593c7745-cf48-499d-b7b5-6aec209c9dcf,c8363dc7-aa5c-45f1-8d03-b003f664a655,c83b0ba9-8ebe-45bf-854b-c0cc56d9a9da,b275e9c7-febc-4692-a804-4dfdf7655687
Piso en venta en calle de Sor Ángela de la Cruz,CUZCO-CASTILLEJOS,67,1,Calle de Sor Ángela de la Cruz,VILLAVERDE,1130,16,1130,,ca0faac9-9148-47ee-aee1-b7da1140a38b,650036db-8251-49e6-a042-f8bd9257032f,7aadfca5-9771-4157-9536-1baae47e85ab,81b68f49-d293-45f8-903f-a08c1156023d
Piso en venta en paseo de la Castellana,VENTILLA-ALMENARA,232,5,Paseo de la Castellana,VILLAVERDE,2386,10,477,,5b4f63de-74a8-4169-8fe9-ba0418e5fc20,b72a4046-5de6-4e7c-8aaa-c29a2e85f4b0,1f3a4ddf-89fb-40d0-a40a-a98c310616cb,32846358-cd87-4947-90d0-e87515755078
"Piso en venta en calle Topete, Madrid",BELLAS VISTAS,90,1,"Calle Topete, Madrid",VILLAVERDE,884,9,884,,cf827ac2-f214-4fd9-a1ae-4c0a4aabe020,1f74203d-4e1b-4423-9add-b7a73c989c95,75daa83d-1af8-46e9-89a4-15348fe45c62,f52f550e-0c90-4835-8a34-713b09b6fa45
"Ático en venta en calle Tiziano, 6",CUATRO CAMINOS,75,3,Calle Tiziano 6,VILLAVERDE,1174,15,391,,3cb7240e-ef98-4481-bc8a-10df7da381c3,87198b29-d25c-41b0-8fef-a85e1cfb1e50,0035e031-c890-4ad4-a445-77e06c6ff12c,ca8933a1-3a6c-48eb-9895-89f5b95a0d6a
Piso en venta en Cuzco-Castillejos,TETUAN,50,1,,VILLAVERDE,894,17,894,D,35c56eb4-5b06-48ed-b4b4-1270d18cac77,286b443b-1359-45ac-b35d-92033a74c362,a64a047e-66dd-46ad-a4a4-795dd4cf56b4,29df2850-f33b-4503-affe-9b20793b7731
Piso en venta en Valdeacederas,TETUAN,35,2,,VILLAVERDE,666,19,333,G,e841c48f-5873-4ff3-a30a-1e561071bf3a,e5a51f01-7153-4404-b349-8578eedf2fe9,af99518f-38fe-4422-996e-2ce38b417362,de0a2c7e-0229-41ca-a469-8e03d237904c
Piso en venta en Cuatro Caminos,TETUAN,149,4,,VILLAVERDE,1872,12,468,,a398f80a-f1e8-4363-8319-03fbffa0f533,53f31079-07a3-4f55-8402-3ae14018dce9,657460b3-6101-4716-b104-e7dbdf853f67,0f895cf6-ffa0-4f6a-bd13-ee5d56b7ca4c
Piso en venta en Bellas Vistas,TETUAN,63,2,,VILLAVERDE,1148,18,574,,23663e0b-5593-42e8-8efc-505132a4862d,8e02041b-cef8-43e2-9b73-d1e9bab76353,ad66cb12-2868-4fba-9c39-915514afebff,fa2b991a-6b59-450d-9395-7fa67603ee33
Piso en venta en Valdeacederas,TETUAN,54,2,,VILLAVERDE,758,14,379,E,f7ba1d16-bab2-4106-81da-f1f6af73e94c,7b7675b1-6ab1-40ba-aefd-1a9ed01cc5df,160f6382-f90c-4e67-92c9-0bb82ed58c35,553a3b40-9293-4e03-a225-009dd65f5009
"Piso en venta en calle de Wad-Ras, 10",BELLAS VISTAS,88,2,Calle de Wad-Ras 10,VILLAVERDE,1189,13,594,,4da52b97-0f89-4a07-bad4-7dcc947d06b3,eed99e35-d2f3-4176-a368-3c2f7ca9a5a9,2507b38d-5818-47ae-83cc-b603195175b7,7fedccc3-856d-4520-947e-5256d25a8b5c
"Piso en venta en calle de Wad-Ras, 10",BELLAS VISTAS,70,1,Calle de Wad-Ras 10,VILLAVERDE,1212,17,1212,,78dd3893-a30d-407c-b417-7b0d9e258098,34d8c436-d06b-49b8-8a9d-fcd203b93243,58ee901a-c8fc-4286-bd2a-40289a68c100,207dc105-10a5-49bb-b916-3a0ca4d9cd4b
"Piso en venta en Julián besteiro, 35",CUZCO-CASTILLEJOS,115,2,Julián besteiro 35,VILLAVERDE,1655,14,827,A,074edbeb-3f3d-42f5-af97-9b8478ecc4d7,a121963a-a5bd-48fd-9221-6f89e122dbfa,06c2840c-9234-4253-b11f-c5639b614bbc,48c2677e-9fe3-45a5-94bd-d83c80e829b5
Piso en venta en calle Lorenza Correa,BELLAS VISTAS,44,1,Calle Lorenza Correa,VILLAVERDE,732,16,732,,f246ad2d-413f-4174-a9b2-bc9cc59d8b3c,ed5e1617-46bc-46c7-853a-f221cbf26bc7,47b6af94-c2ed-425a-b218-9b19c18a9012,d838fadb-e2d5-4d08-b787-9d651d7af07d
Piso en venta en Valdeacederas,TETUAN,65,2,,VILLAVERDE,880,13,440,,1c2f818c-e7aa-4a5c-853f-53232de6e4fc,c39e6bda-f571-4079-991e-7bfa9d4a9b0c,c760a27a-f415-4830-bcfd-0c660d869a17,8aef2432-0023-4027-94e1-4c6b176b4f11
Piso en venta en Valdeacederas,TETUAN,65,2,,VILLAVERDE,879,13,439,,7398dd48-6537-44e4-99c9-fb79e3bb7c7d,d7a02da0-f6e5-4ef0-a59e-c996c1452579,7cc28717-b253-4c98-aac7-966b2127a336,eb949a5c-1c74-4514-823a-5dcf6abb4d7f
Piso en venta en calle de Jerónima Llorente,BELLAS VISTAS,92,3,Calle de Jerónima Llorente,VILLAVERDE,1311,14,437,,4bf8fc62-ed04-48c1-b237-7ae8bd179e93,e77d905e-f8f1-4589-bf46-10913f5f2c63,b3b075fa-1699-4643-8835-3fcc6cdbea52,9035e527-951b-4883-a30a-a3e2c5e7a0cb
Piso en venta en calle Bellver,BERRUGUETE,70,2,Calle Bellver,VILLAVERDE,1108,15,554,,752a06ba-6f79-475d-962d-2eb5b17df768,fac80851-0e46-4679-b29f-bb218437833e,a2e7acdd-0102-4141-a461-580bc9b035eb,a8924997-a9e9-484c-bb87-be9fefb9b0fb
Piso en venta en plaza Manolete,CUATRO CAMINOS,137,4,Plaza Manolete,VILLAVERDE,2170,15,542,E,57169007-15d3-4e31-a723-75b446d1b28c,24c828ea-b1a0-42a6-8222-413ad1772a38,4c626779-af28-4765-b2ee-7bc67fb00890,53bebad7-1b49-4cb1-8cee-e58e9a00fde0
Piso en venta en paseo de la Castellana,VENTILLA-ALMENARA,135,5,Paseo de la Castellana,VILLAVERDE,1712,12,342,,6abad287-dd02-45e9-8029-617b94936cc2,783db8d2-2291-448f-888d-c90f5c441a1b,400a69f0-2de4-4831-a7ba-72e0ca789030,aeeb55fb-c44d-4d2a-a983-4890477d2016
Ático en venta en calle Cuatro Amigos,VENTILLA-ALMENARA,191,4,Calle Cuatro Amigos,VILLAVERDE,2148,11,537,,804a6b28-2981-4811-8b52-86ce7807e8a9,56b30922-fbe6-432a-933d-2eba6d4c9cad,62c4b7ae-e5b5-4e2a-9515-04cb23f51679,13a719ec-8731-49b8-bdc2-503b1d02f2f5
Piso en venta en calle de Bravo Murillo,CUZCO-CASTILLEJOS,118,4,Calle de Bravo Murillo,VILLAVERDE,1428,12,357,E,c130020c-4381-48a7-b798-8f6989b51d55,1e2e8129-b3f4-4242-893f-acae1acec2d7,a0225ea4-efb7-4bbd-bbdb-6546b3fc2860,b01e5684-55d0-4d14-b055-407f8bbdeb74
Piso en venta en Orense,CUZCO-CASTILLEJOS,116,3,Orense,VILLAVERDE,1793,15,597,,340a26bc-cf6f-47ba-be13-ce879762a626,0bb9c19a-0fe6-4aa3-8d86-8d597e291dde,bf615432-049b-4402-b199-7e44547737af,26e38789-e932-40ce-b904-689f1e573403
Piso en venta en calle Pedro Barreda,BELLAS VISTAS,42,2,Calle Pedro Barreda,VILLAVERDE,740,17,370,,55fa1410-deb1-44d0-8c0f-9c725e3f7674,0c2f2851-fca2-4fa8-ac11-16d151123ce5,023664da-393d-4812-b253-de0ef2bfb73b,f3d84de4-daca-47d4-97db-9b918012c2eb
Piso en venta en calle de Hernani,CUATRO CAMINOS,85,3,Calle de Hernani,VILLAVERDE,1633,19,544,,e1f847b1-6205-41b7-9be7-ee1e3f6c919d,04f6a7f1-a3ea-4aba-a33e-324cda7f87b8,8787329a-e329-4f49-9224-6963dcf8f5c3,a8c7a1c7-3905-48a3-bb58-0250895f9b96
Piso en venta en calle del General Margallo,CUZCO-CASTILLEJOS,116,3,Calle del General Margallo,VILLAVERDE,1320,11,440,,a4776d1b-8628-426a-8116-3145a3562b88,b00e8a4b-8b6c-457c-a960-745f2621507f,18930bc6-53d6-47cc-89f3-081bec12b309,a95e21d2-2dde-4060-902f-ba88d294e59c
Piso en venta en calle Berruguete,BERRUGUETE,80,3,Calle Berruguete,VILLAVERDE,1052,13,350,,ab2793b2-6b3f-487a-870a-e83c06a962ce,6ff2c95a-4a95-42aa-a6c8-9d05a08807c2,56b6ef45-a7ce-4b52-a3e8-8d78caf10d3c,51b23648-ffbc-43eb-98e2-59883822ca8b
Piso en venta en calle de Raimundo Fernández Villaverde,CUATRO CAMINOS,98,2,Calle de Raimundo Fernández Villaverde,VILLAVERDE,1496,15,748,E,5a2bbe95-0152-429c-b09b-6a015813e236,16006e9b-c075-4d2c-867b-a2eb366af96e,50c8e891-29c1-492e-acec-bc227d50666b,b2eeb916-a675-4979-a7b5-b9adf96e56b7
Piso en venta en paseo de la Castellana,VENTILLA-ALMENARA,232,6,Paseo de la Castellana,VILLAVERDE,2164,9,360,,e7cab289-e5dd-466b-9f28-5737055228dd,4707c8c3-daac-45f0-a772-e4b2d0898b5a,051d2dbb-1f2a-4a28-8c96-d584c1214fa7,ea3f3fa1-a0a7-4f9a-ad9f-574b57761b49
Piso en venta en Cuzco-Castillejos,TETUAN,256,5,,VILLAVERDE,1900,7,380,,65988d1d-3344-4a6c-8ae0-4d40b35bf9a6,c8709984-c118-4e7a-adef-3e919eda9a91,ed807886-ffd2-4919-b518-3fabf07357d7,374889d1-6530-4e77-bdd3-c85ba48bc2f6
"Dúplex en venta en Urb. Cuatro Caminos Everyprop.com, Cuatro Caminos",TETUAN,257,3,Urb. Cuatro Caminos Everyprop.com,VILLAVERDE,1755,6,585,C,49307f31-a3d1-404a-a7bc-6170fd0e96f1,85a99278-865d-41f0-9a44-0240dc9f1107,58338dc0-4f96-4149-9a34-d8ccedfa5db2,b2891ccb-5315-421b-a9f7-9cb28bda1a29
Piso en venta en Cuzco-Castillejos,TETUAN,301,5,,VILLAVERDE,833,2,166,C,e3857bb2-5170-48fc-a761-cfb9df94ef1a,214d0573-c0f3-4ccb-9866-cf86eeef5dff,bb88451f-d8a9-452e-a85b-50bbb9b3da47,dc501b14-479b-488c-aa15-ba39f9bdff97
Piso en venta en calle de Raimundo Fernández Villaverde,CUATRO CAMINOS,100,3,Calle de Raimundo Fernández Villaverde,VILLAVERDE,1542,15,514,,1389dbf4-535b-44bc-a3f2-aa2659f2ffee,bfbf87c2-34a2-4cc0-911b-b689b56d73cc,b906fc8d-bd4f-42eb-b4bc-9d6c0ea0a826,107be893-0bf2-414e-b28e-d13459d4905e
Piso en venta en calle Don Quijote,CUATRO CAMINOS,149,4,Calle Don Quijote,VILLAVERDE,1872,12,468,,2e4b5c37-0da4-47b4-9b49-2d3f31b9e812,3a28ffb0-a8b4-4b61-92a5-b8cfcd871b67,4810e716-d209-451b-bc45-abc7a6e74b99,b340d29b-084f-48d6-873a-980bd1b599f9
"Piso en venta en AVIADOR ZORITA, 12",CUATRO CAMINOS,175,5,AVIADOR ZORITA 12,VILLAVERDE,2428,13,485,,e819475a-1026-4fe1-887c-d7cf34c3bb3a,45ecba9f-1a9c-4910-a24f-8800e1e79a22,6dea4199-bf52-44bd-a460-859ef5aa83e5,24537282-3fa4-462f-9f3d-2127f2400546
"Piso en venta en calle de Lérida, 92",CUZCO-CASTILLEJOS,92,3,Calle de Lérida 92,VILLAVERDE,1320,14,440,E,d4dc3410-7f24-4746-97f4-03bd5785e139,03853e27-eb94-4018-a349-21a01087115e,256886d2-eb52-4f96-8f56-8de1d3fd56c3,c21a4c41-27cd-4ef7-a30b-1b7adc61902e
Piso en venta en calle Guadalix,BERRUGUETE,30,1,Calle Guadalix,VILLAVERDE,583,19,583,,14a64f38-a669-4a92-a498-7d60b2395406,c258787c-8f23-487d-b38f-41e1c090ceb6,0e2b4984-9f68-4c2d-9fbf-64e182995621,624ea585-96f5-49b5-bd25-bc49c5686867
"Piso en venta en calle del General Margallo, 26",CUZCO-CASTILLEJOS,82,3,Calle del General Margallo 26,VILLAVERDE,1225,14,408,E,7014eb20-db64-48a1-bbd1-d35a3938e0f7,f9ef16d3-debf-4538-8ef7-8f2103302ed7,f5c1d0bc-c133-4eb7-bef8-4fa930ec059d,441760b2-3401-4b5f-8c79-1a743198bb97
Piso en venta en Cuzco-Castillejos,TETUAN,190,4,,VILLAVERDE,2360,12,590,,d1ca5d6c-dd28-4e8f-bfc1-c890c2107517,2fda3cad-51a4-4012-8873-b9fc3f43f7fe,d60752b8-88f2-4d51-94b6-1fa80fdc6026,6241f5f4-2b73-497b-9f75-03a8a37d7502
Piso en venta en calle de Juan de Olias,CUATRO CAMINOS,33,2,Calle de Juan de Olias,VILLAVERDE,755,22,377,,f7a26974-f969-478e-9bcf-bad25fa4bc1a,495d2959-5151-4522-94f9-71c26fef3d39,0e5d3762-42c7-4371-b46d-4f0927d06682,39b81ffa-bc93-485b-bbc7-aba75a53ac0b
Piso en venta en paseo de la Dirección,BERRUGUETE,79,2,Paseo de la Dirección,VILLAVERDE,820,10,410,,bfecd607-03bd-43d9-bba9-631624ae5936,4aded715-63ba-446c-9b67-caa9e8e9132e,a6f30b62-f068-41ec-9a6d-a84a903618a3,0bfd8b04-3135-436d-953a-890f53f96966
Piso en venta en calle de Bravo Murillo,CUATRO CAMINOS,87,3,Calle de Bravo Murillo,VILLAVERDE,1187,13,395,,81f0c533-50f5-4e89-8176-8b84032f8bcf,bc8146cc-83c7-481b-b955-4a2947ca298b,3d6f7c30-e343-40be-82c4-cb09f7005684,bf8f14d6-a10a-4f5f-9c6e-a97f061a60cd
Piso en venta en calle de Bravo Murillo,BERRUGUETE,71,2,Calle de Bravo Murillo,VILLAVERDE,1122,15,561,,97893029-5c18-4eae-a977-1fbc1b92c6c7,1503bfc8-b291-4b94-89a6-1ee0c71164bb,7299b392-210e-454f-8a97-a8b7c03043ca,623f6b7e-761f-4381-84c8-675865391e51
Piso en venta en calle de San Rogelio,BELLAS VISTAS,89,3,Calle de San Rogelio,VILLAVERDE,1161,13,387,,4c17e4f4-63fb-41af-89ff-858a5d277641,bfee0d11-ab2b-4631-a538-519f2cb2e7de,1b47f9d5-c0d1-4634-be05-893734df6120,cf11f052-d83b-4a33-8aab-ed8729f2a638
Piso en venta en calle de la Infanta Mercedes,CUZCO-CASTILLEJOS,140,4,Calle de la Infanta Mercedes,VILLAVERDE,1644,11,411,,2388b10c-4f78-48b9-8068-3119bd4c58dc,f05dee93-820b-4056-91f4-4d254a288baf,b41f4c1d-7036-44d4-9fc0-8e0c5a9b2fb8,1f620e32-5dec-4cea-b9da-da1812e7b599
Piso en venta en calle Asunción Castell,CUATRO CAMINOS,127,4,Calle Asunción Castell,VILLAVERDE,1598,12,399,,57c7cd6d-3027-435d-987f-ef9a5ab4f37d,7339c67d-e750-46b5-bf75-3899f95efe27,aea46923-b714-4013-97e2-38c76fefa6a6,a9d11cc2-28ca-4980-ad9e-8a5d6c9273b4
"Piso en venta en paseo de la Castellana, 127",CUZCO-CASTILLEJOS,301,5,Paseo de la Castellana 127,VILLAVERDE,2401,7,480,C,bc043108-8684-41ff-bb31-2c869dc9bd8a,36c4c503-1653-47a4-8fe5-ce41cac39af2,829d591e-8be0-4ddb-998c-06ae788b5356,0cde6dae-015e-4168-a3e5-0f3e54d7ca4e
"Piso en venta en calle Azucenas, 87",VALDEACEDERAS,124,3,Calle Azucenas 87,VILLAVERDE,1368,11,456,,9814f98e-a46a-4737-87ab-63d5fca9b7fb,64bdabac-358b-4447-a9e1-8607df431322,ed47b665-54b8-4081-96e0-714a7ec0a522,5641ef03-82bf-47b1-8a3e-cf4569faa071
"Dúplex en venta en calle Azucenas, 87",VALDEACEDERAS,119,3,Calle Azucenas 87,VILLAVERDE,1366,11,455,,5422e7eb-55dc-41a5-9161-be5b2016d709,4d2a994e-b132-4395-9826-056b0edf8452,3dc62f3f-83b0-48ac-9649-ad1e54306609,fb7f0d02-fb80-4fd2-b8aa-f599839b7cc4
"Piso en venta en calle Azucenas, 87",VALDEACEDERAS,60,1,Calle Azucenas 87,VILLAVERDE,1108,18,1108,,358b25a6-20f6-4ee5-8004-64703c7b9ede,b866dba9-6193-4dea-94e5-483b4726e213,f4c978b4-6d6d-4789-a027-73978abacae0,536c8db8-db96-421f-9325-ee54beeb5514
Piso en venta en calle Pinos Baja,VALDEACEDERAS,35,1,Calle Pinos Baja,VILLAVERDE,662,18,662,,9b95adf6-a23c-4d15-85da-a69a97c925c1,3b06e4db-0a33-48b5-90ec-e96a4849988b,bf76d1a8-1b7e-4860-91c6-09d7dca76c37,fe0718f7-e7ab-461b-8412-afef80a07a85
Piso en venta en calle de Lope de Haro,BERRUGUETE,79,3,Calle de Lope de Haro,VILLAVERDE,1311,16,437,,47a7671f-14c3-4885-a4f4-e107ebc5ad4c,81052076-3376-4e53-b5d2-b3c11f6cad1d,aad6a7fe-1690-4533-b098-119fe4fdeaa7,8c54dfac-29f5-49cd-9c9e-5b698cefea29
Piso en venta en calle del Aviador Zorita,CUATRO CAMINOS,170,4,Calle del Aviador Zorita,VILLAVERDE,2311,13,577,E,6de29869-c3b1-459f-855f-51603c2f7985,67f36931-dd32-4eca-b4be-4d787620a0ef,d7b9cba5-7234-4155-8abc-406ba8e0214d,b61b000c-6aa0-4e18-a96d-27c9183f3d21
Piso en venta en calle Pinos Alta s/n,VENTILLA-ALMENARA,90,2,,VILLAVERDE,1187,13,593,,148c5b22-1a9f-4032-807f-3afa6486aaa1,8be6862d-de1c-4b5f-9414-b60fc7319ff8,ca8bade0-01d9-41ab-ad53-74cb7c2d366c,b1a71267-668f-4348-a76a-e598782c1656
Piso en venta en calle Tenerife,BELLAS VISTAS,42,1,Calle Tenerife,VILLAVERDE,813,19,813,,e34b3aa3-6444-45d2-8c40-8e03e6133797,0b7c83e5-e813-4830-9eed-0723798c74b8,17e2193f-4199-4f17-be3e-374a2a60c986,996caa1e-1794-4fd5-85d3-8d2dfad2e3e4
Piso en venta en calle del Marqués de Viana,BERRUGUETE,64,2,Calle del Marqués de Viana,VILLAVERDE,816,12,408,,20ea8f22-02e2-4961-8e1e-e14d3cd4cedf,5be783fe-60cf-4e80-b66e-d70010dc667f,44a1f8ca-3f35-448d-936e-6c61c6888309,49e13261-89a7-48fa-a12f-01177144e3f7
Piso en venta en calle de las Matas,BERRUGUETE,66,3,Calle de las Matas,VILLAVERDE,1038,15,346,,92c8510d-6faa-4145-b9a3-6a0bc92dea7b,b92e998d-ba20-4411-90dc-ac3d114eab2a,8d04f76a-6b90-4d31-9eaa-fa333b09b879,dcf5f39e-61c2-4108-88be-6771d23d01ba
Piso en venta en calle Edgar Neville,CUATRO CAMINOS,190,4,Calle Edgar Neville,VILLAVERDE,2295,12,573,,192f3250-db7b-4891-9384-1aded12b1895,bb884fb7-0c4f-4884-b59d-59295341a88e,2c8d0c9b-9ed6-41d0-8f19-91f3309a858e,eb86ca05-6698-4a69-81d5-d684440007f7
Piso en venta en calle de la Infanta Mercedes,CUATRO CAMINOS,123,3,Calle de la Infanta Mercedes,VILLAVERDE,1519,12,506,E,abaf278e-ae44-495d-9ba3-9049f8a0b429,53859522-ff14-4811-b45a-0806bc7b97f1,23fb00e4-79b8-492b-bd40-c2843e6cb8a4,ebdef8e5-be74-43df-936f-d567ec601252
Piso en venta en plaza Manolete,CUATRO CAMINOS,199,4,Plaza Manolete,VILLAVERDE,2386,11,596,E,449060bc-c0de-46d7-ada7-f5f7bcbd04ab,0d0b374f-94f6-4ba6-9ec0-c5724bf5f45f,08567b5f-73a8-484f-978e-6e859d2838c1,26c5f7f7-5369-41d5-aeec-b7a02c1969b6
Piso en venta en calle de Ávila,CUATRO CAMINOS,29,2,Calle de Ávila,VILLAVERDE,881,30,440,,8dd2f7a5-7baf-421b-8838-efc81da11e0d,2439949b-bdcc-46d7-9124-1019fdd87e56,7744db2b-5725-4749-804f-166914429006,c1a0e51a-2f3e-4a6c-b4df-a67420615923
"Piso en venta en calle Agracejo, 3",VALDEACEDERAS,69,2,Calle Agracejo 3,VILLAVERDE,1065,15,532,,f32b3f09-c65b-4ee6-bf54-11589de038ab,08bcb786-2fd8-4a6a-a585-66431be1ab03,a1530d0f-f198-4b2d-a6d2-d875b5779460,6e68db18-87aa-4608-933a-027429ef48b9
"Piso en venta en calle Agracejo, 3",VALDEACEDERAS,69,2,Calle Agracejo 3,VILLAVERDE,1026,14,513,,bc699492-6dc5-4aee-8b70-eaf337e46174,fe34b6b5-20b7-4723-9e5d-25397db4bfee,259331db-7ec8-4077-bb21-de05691e79be,d1265544-6b19-405d-ad0b-d726ca6b7182
"Ático en venta en calle Agracejo, 3",VALDEACEDERAS,45,1,Calle Agracejo 3,VILLAVERDE,904,20,904,,aede430b-18fc-454c-acf1-efc7d5b5bc20,2867c787-9aec-4d39-89ce-551dd7504f0a,90ee7a3e-a494-4559-9bc9-6936e45e986a,3a85918c-6a91-46e9-b018-cf3f54730af3
Piso en venta en Cuzco-Castillejos,TETUAN,105,3,,VILLAVERDE,1439,13,479,,d26f3f2f-83b2-4b3c-a364-668ca2be8cb1,7d7b3215-add3-42fa-9f3a-b35139ad1dac,7565397c-e754-48ce-ab34-a02b9271f9fb,27dc457e-147f-491c-9738-021140912e74
"Piso en venta en calle del General Ramírez de Madrid, 42",CUZCO-CASTILLEJOS,119,1,Calle del General Ramírez de Madrid 42,VILLAVERDE,1346,11,1346,,a9e5fbf0-dbbe-4ece-ab07-5a44320311bb,d2530ddb-7c09-4205-9f9b-eff2913bea5c,548bde54-7420-420c-be75-536f81b02162,0e6ab31a-3a0d-47b9-a992-64e1c955f231
"Piso en venta en calle Bellver, 13",BERRUGUETE,106,3,Calle Bellver 13,VILLAVERDE,1223,11,407,D,2e83e794-cc16-4cb2-8d74-872d746ea1a5,91bb3b4e-349a-4767-a1b1-9455f4fd9802,356fb670-07a2-4b9e-935d-1bf9325516df,0fadd47e-e306-4dd7-86be-e249908562b4
Piso en venta en calle Reina Mercedes,CUATRO CAMINOS,120,4,Calle Reina Mercedes,VILLAVERDE,1839,15,459,,4dc5641c-c0fe-492d-8a86-564c8221356a,1543632b-a861-4b16-8371-674269008195,67689e4b-4315-45f3-8798-243fe6e958b9,2e4c6c05-d257-40d8-85cb-fd6ec748f7b0
Piso en venta en paseo de la Castellana,CUZCO-CASTILLEJOS,108,2,Paseo de la Castellana,VILLAVERDE,1781,16,890,E,48a57d44-6eaf-4dea-9c80-fd9a7486a924,8129b500-4850-4be9-9623-696c4e3fe408,5bcaca90-04ea-4de1-95a6-ad2e9c016b1c,87dbec36-0cea-4df7-9ad8-7097b8b20d0e
Piso en venta en paseo de la Castellana,CUZCO-CASTILLEJOS,152,3,Paseo de la Castellana,VILLAVERDE,2234,14,744,E,f8db8ad0-9695-43a8-a6ea-70ab0de656d4,72147976-5b78-47ed-ae93-f99cdfef6c0e,1f6c9874-ab0b-491e-b8c4-5690ffe14607,4d1216d7-3d83-4aed-a9a5-a055441f6acd
Piso en venta en paseo de la Castellana,VENTILLA-ALMENARA,166,3,Paseo de la Castellana,VILLAVERDE,2070,12,690,E,4d0a4bdc-bcd3-4e8d-a1ae-3b3d82f7d245,571c9a0a-3588-4e07-96aa-b1599a20553b,e05f418d-df1c-46fe-b5a7-f1ddb59e4bd0,906249dd-8e5e-44d0-81d6-7c34b5f2c5a8
Piso en venta en paseo de la Castellana,CUZCO-CASTILLEJOS,398,8,Paseo de la Castellana,VILLAVERDE,27054,67,3381,E,80b823da-4003-450b-bb87-094b3d8f5cb8,b4c24333-5882-4d7c-a31b-a8d6cbfb3f42,4516a2f2-f987-4831-a315-535e0da45ce9,5aa49a85-80c7-4d72-92c4-83f12b6be64a
Piso en venta en paseo de la Castellana,CUZCO-CASTILLEJOS,114,4,Paseo de la Castellana,VILLAVERDE,2330,20,582,E,3e922a58-3a72-4971-9a9a-12feeabd23f0,7c46f752-d93e-4322-87cb-9477047e437b,5784d928-5a2b-4c0f-94bb-251af6c65a3f,c28f2a97-b857-4115-9607-1cfd0223f524
Piso en venta en Berruguete,TETUAN,92,3,,VILLAVERDE,1148,12,382,,17771127-9187-4777-9852-aeef736990a2,6175476e-ec5a-43a7-bec3-9592ad119a60,74483454-4ca0-4e1b-81b3-72eccb414f9a,93f1665a-e218-4f41-9321-ed86b71313fa
"Dúplex en venta en calle de Almansa, 10",BELLAS VISTAS,55,1,Calle de Almansa 10,VILLAVERDE,758,13,758,E,00466fb1-3ca0-40f1-8b40-a7d2d1028497,64c712e3-f837-4af0-b018-f6ecfcf5daeb,6fa4cd30-78ad-45ba-9b56-3cc0bb780f2a,ec824619-76af-4f4c-8f2f-ca2aedd3a8bb
"Piso en venta en Numancia, 14",BELLAS VISTAS,76,3,Numancia 14,VILLAVERDE,1148,15,382,,64ae8842-4a80-48df-8dac-af19a9c3fd83,ab360992-cde1-4585-8859-834836b69f35,af55c89e-3417-44db-ac7f-632ef55fcb2f,2981cc32-01ac-4130-bfe1-204534203d87
"Piso en venta en calle Carolinas, 14",BELLAS VISTAS,174,3,Calle Carolinas 14,VILLAVERDE,1439,8,479,,f3b8e340-125e-4ab6-886f-59edeb0dbe1d,c198b9ed-2cc0-4489-825b-d3d677cf81ab,326ef0a3-3391-43d3-862a-0e025a619fa5,cd3b6f6e-1cbc-443e-9fb9-0c93f8ef46bd
Piso en venta en calle de Orense,CUATRO CAMINOS,173,4,Calle de Orense,VILLAVERDE,1804,10,451,F,cbcdb932-b5c3-4174-82ce-1b9d0e3448ac,af3d6419-9417-4a85-8e21-87076ad72ed5,bfa39a70-12eb-4be3-9846-f7efef93771e,b6012daf-f865-446e-beb9-dc890595d76d
Piso en venta en calle Islas Gilbert,BERRUGUETE,120,3,Calle Islas Gilbert,VILLAVERDE,1197,9,399,,2d136d5d-c239-4916-8a8e-eb0f751f81c8,60a57832-f5c7-42bb-8018-1b7d336a7b02,b44af2cd-ed05-4b3b-922b-08e54871cd74,806ed49b-13da-4790-991c-9282ed8f29e5
Piso en venta en calle Islas Gilbert,BERRUGUETE,59,1,Calle Islas Gilbert,VILLAVERDE,823,13,823,,1710bed8-4bf6-4e34-82e3-79f73b8b168e,9c4dc85d-6ae5-43c7-aecf-5cc9d44d6555,39d90970-ff8e-45fc-a436-0c73bcb44cd0,37a73d5b-4738-43a6-8475-5c4050770193
